stock_code,company_name,industry,address,market_type,market_cap_recent
A041910,폴라리스AI파마,N35202.제약,(18608) 경기 화성시 향남읍 발안공단로 25,코스닥,85600188380
A041920,메디아나,N35101.헬스케어 장비와 용품,(26365) 강원 원주시 문막읍 동화공단로 132,코스닥,102476208730
A041930,동아화성,N25101.자동차 부품,(50970) 경남 김해시 유하로 154-9,코스닥,95590000000
A041960,코미팜,N35202.제약,(15094) 경기 시흥시 경제로 17,코스닥,447102345600
A042000,카페24,N45101.인터넷소프트웨어 및 서비스,"(07071) 서울시 동작구 보라매로5길 15 (신대방동,전문건설회관)",코스닥,788224255000
A042040,케이피엠테크,N15101.화학,(15429) 경기 안산시 단원구 산단로163번길 122,코스닥,43712608576
A042110,에스씨디,N20104.전기장비,(17118) 경기 용인시 처인구 남사읍 형제로17번길 21,코스닥,61958501048
A042370,비츠로테크,N40201.다각화된 금융 서비스,(15603) 경기 안산시 단원구 별망로 327,코스닥,223224213000
A042420,네오위즈홀딩스,N45103.소프트웨어,(13487) 경기 성남시 분당구 대왕판교로645번길 14,코스닥,210412017450
A042500,링네트,N45102.IT서비스,"(08377) 서울시 구로구 디지털로33길 28, 1001호",코스닥,85597992960
A042510,라온시큐어,N45100.소프트웨어 및 IT서비스,"(07335) 서울시 영등포구 여의대로 108, 48층 (여의도동,파크원타워2)",코스닥,108690187800
A042520,한스바이오메드,N35202.제약,(05836) 서울시 송파구 정의로8길 7,코스닥,390912006300
A042600,새로닉스,"N45203.전자장비와 기기, 부품",(39269) 경북 구미시 수출대로9길 36,코스닥,189459503500
A042660,한화오션,N20106.기계,(53302) 경남 거제시 거제대로 3370,코스피,39557969165400
A042670,HD현대인프라코어,N20106.기계,(22502) 인천시 동구 인중로 489,코스피,2625032208200
A042700,한미반도체,N45301.반도체 및 반도체장비,(22830) 인천시 서구 가좌로30번길 14,코스피,11971212320000
A042940,상지건설,N20103.건설 및 엔지니어링,"(06052) 서울시 강남구 학동로31길 12, 5층 (논현동,벤쳐캐슬빌딩)",코스닥,46230380240
A043090,더테크놀로지,N25501.판매업체,"(08501) 서울시 금천구 가산디지털1로 225, 2026호",코스닥,4718944500
A043100,알파녹스,N35101.헬스케어 장비와 용품,(17704) 경기 평택시 서탄면 서탄로 154,코스닥,35212750080
A043150,바텍,N35101.헬스케어 장비와 용품,(18449) 경기 화성시 삼성1로2길 13,코스닥,312682088800
A043200,파루,N20106.기계,(57927) 전남 순천시 서면 산단4길 12,코스닥,41553489110
A043220,티에스넥스젠,N20106.기계,"(06175) 서울시 강남구 테헤란로108길 25, 5층 5541호 (대치동,대동빌딩)",코스닥,27227331873
A043260,성호전자,N20104.전기장비,"(08503) 서울시 금천구 가산디지털1로 205-15, 1301호,1302호,1401호 (가산동,에스에이치드림타워)",코스닥,158867123520
A043340,에쎈테크,N15104.금속과 채광,"(54001) 전북 군산시 자유무역2길 15, 군산자유무역표준공장 7동",코스닥,41515000000
A043360,디지아이,N20106.기계,(11459) 경기 양주시 청담로 52,코스닥,18360000000
A043370,피에이치에이,N25101.자동차 부품,(42724) 대구시 달서구 성서4차첨단로 392,코스닥,238980000000
A043590,웰킵스하이텍,N45300.반도체 및 반도체장비,(17558) 경기 안성시 공도읍 신두만곡로 134,코스닥,17638895300
A043610,KT지니뮤직,N45301.반도체 및 반도체장비,"(06123) 서울시 강남구 강남대로 456, 4~9층",코스닥,109547600630
A043650,국순당,N30201.음료,(25266) 강원 횡성군 둔내면 강변로 975,코스닥,74469127680
A043710,서울리거,N20200.상업 및 전문서비스,"(08382) 서울시 구로구 디지털로 243, 709호, 비102호 (구로동,지하이시티)",코스닥,77213758920
A043910,자연과환경,N20105.복합기업,(32533) 충남 공주시 우성면 보흥1길 116-28,코스닥,70416094797
A044180,KD,N20103.건설 및 엔지니어링,"(15461) 경기 안산시 단원구 광덕서로 102, 406-3호",코스닥,16003961601
A044340,위닉스,N20106.기계,(18583) 경기 화성시 장안면 수정로 80-13,코스닥,102414725250
A044380,주연테크,"N45202.기술하드웨어, 스토리지 & 주변기기","(06651) 서울시 서초구 사임당로 32, 2층",코스피,31789419926
A044450,KSS해운,N20303.해운회사,"(03163) 서울시 종로구 인사동길 12, 8층",코스피,208696355200
A044480,빌리언스,N30302.개인용품,(27908) 충북 증평군 증평읍 광장로 473-3,코스닥,26941685152
A044490,태웅,N15104.금속과 채광,(46751) 부산시 강서구 녹산산단27로 67,코스닥,504186001200
A044780,에이치케이,N20106.기계,(18627) 경기 화성시 양감면 사릅재길 117,코스닥,26148677031
A044820,코스맥스비티아이,N40000.금융,"(13486) 경기 성남시 분당구 판교로 255, F동 801호 (삼평동,판교이노밸리)",코스피,134454894000
A044960,이글벳,N25501.판매업체,(32417) 충남 예산군 신암면 추사로 235-34,코스닥,53095908600
A044990,에이치엔에스하이텍,"N45203.전자장비와 기기, 부품",(34014) 대전시 유성구 테크노1로 62-7,코스닥,157747936320
A045060,오공,N15101.화학,(21630) 인천시 남동구 함박뫼로 341,코스닥,39644219160
A045100,한양이엔지,N20103.건설 및 엔지니어링,(18380) 경기 화성시 영통로26번길 72,코스닥,360000000000
A045300,성우테크론,N45301.반도체 및 반도체장비,(51540) 경남 창원시 성산구 창원대로1144번길 55,코스닥,33525462600
A045340,토탈소프트,N45103.소프트웨어,(48002) 부산시 해운대구 반송로513번길 66-39,코스닥,59050476000
A045390,대아티아이,N20104.전기장비,(14490) 경기 부천시 오정구 수도로 139,코스닥,270617767680
A045510,정원엔시스,N45102.IT서비스,(06027) 서울시 강남구 도산대로1길 46,코스닥,32789059256
A045520,크린앤사이언스,N25101.자동차 부품,"(06164) 서울시 강남구 영동대로 511, 903-1 (삼성동,무역회관)",코스닥,22977500000
A045660,에이텍,"N45202.기술하드웨어, 스토리지 & 주변기기","(13488) 경기 성남시 분당구 판교로 289 (삼평동,에이텍빌딩)",코스닥,87803800000
A045970,코아시아,N45301.반도체 및 반도체장비,(21634) 인천시 남동구 남동서로 193,코스닥,146837008080
A046070,코다코,N25101.자동차 부품,(31061) 충남 천안시 서북구 입장면 신대길 8,코스닥,159196994920
A046120,오르비텍,N20201.상업서비스와 공급품,"(08595) 서울시 금천구 범안로 1130, 8층 (가산동,가산디지털엠파이어)",코스닥,110758676010
A046210,HLB파나진,N35101.헬스케어 장비와 용품,(34027) 대전시 유성구 테크노10로 54,코스닥,77031307626
A046310,백금T&A,N45201.통신장비,"(15808) 경기 군포시 엘에스로 153-18, 4,5,6층 (산본동,엘앤씨타워)",코스닥,50241041460
A046390,삼화네트웍스,N25401.미디어,(03927) 서울시 마포구 매봉산로2안길 8,코스닥,55304527173
A046440,KG모빌리언스,N45101.인터넷소프트웨어 및 서비스,"(04517) 서울시 중구 통일로 92, 16층",코스닥,186062875790
A046890,서울반도체,"N45203.전자장비와 기기, 부품",(15429) 경기 안산시 단원구 산단로163번길 97-11,코스닥,361493480000
A046940,우원개발,N20103.건설 및 엔지니어링,"(06729) 서울시 서초구 강남대로 279, 8층 (서초동,백향빌딩)",코스닥,53500076000
A046970,우리로,N25501.판매업체,(62453) 광주시 광산구 평동산단6번로 102-22,코스닥,56446598712
A047040,대우건설,N20103.건설 및 엔지니어링,(04548) 서울시 중구 을지로 170,코스피,1431819987910
A047050,포스코인터내셔널,N20107.무역회사와 판매업체,"(06194) 서울시 강남구 테헤란로 440 (대치동,포스코센터)",코스피,9306315485200
A047080,한빛소프트,N45103.소프트웨어,"(08502) 서울시 금천구 가산디지털1로 186, 15층 1506호",코스닥,29687544952
A047310,파워로직스,N20104.전기장비,(28121) 충북 청주시 흥덕구 옥산면 과학산업4로 163,코스닥,148273557750
A047400,유니온머티리얼,N15101.화학,(42721) 대구시 달서구 성서공단남로 151,코스피,58296000000
A047560,이스트소프트,N45100.소프트웨어 및 IT서비스,"(06711) 서울시 서초구 반포대로 3, 6층, 7층, 8층 (서초동,이스트빌딩)",코스닥,225802125600
A047770,코데즈컴바인,N25200.내구소비재 및 의류,(06039) 서울시 강남구 논현로145길 66,코스닥,108986693760
A047810,한국항공우주,N20106.기계,(52529) 경남 사천시 사남면 공단1로 78,코스피,10049683531700
A047820,초록뱀미디어,N25401.미디어,"(06057) 서울시 강남구 언주로 726, 16층 (논현동,두산빌딩)",코스닥,120557874900
A047920,HLB제약,N35202.제약,(12244) 경기 남양주시 경강로 27,코스닥,545125296720
A048410,현대바이오,N15101.화학,(39670) 경북 김천시 아포읍 아포공단길 106,코스닥,487888076800
A048430,유라테크,N25101.자동차 부품,(30012) 세종시 전동면 아래깊은내길 25,코스닥,88128000000
A048470,대동스틸,N15104.금속과 채광,(21688) 인천시 남동구 앵고개로622번길 29,코스닥,29850000000
A048530,인트론바이오,N35201.생물공학,"(13202) 경기 성남시 중원구 사기막골로 137, 701,702,703,704호",코스닥,130455910840
A048550,SM C&C,N25401.미디어,"(04769) 서울시 성동구 왕십리로 83-21, 디타워동 14층 (성수동1가,아크로 서울포레스트)",코스닥,121473562720
A048770,TPC,N20106.기계,"(22849) 인천시 서구 갑문2로 39 (오류동,단해창도클러스터)",코스닥,31788431775
A048830,엔피케이,N15101.화학,(39417) 경북 구미시 옥계2공단로5길 7,코스닥,20689934915
A048870,시너지이노베이션,"N45203.전자장비와 기기, 부품","(13210) 경기 성남시 중원구 사기막골로 52, 5층 (상대원동,선텍시티2)",코스닥,221589011945
A048910,대원미디어,N25501.판매업체,"(04377) 서울시 용산구 한강대로23길 55, 6층 1-1호",코스닥,107424198840
A049070,인탑스,"N45203.전자장비와 기기, 부품",(14088) 경기 안양시 만안구 안양천서로 51,코스닥,254216000000
A049080,기가레인,"N45202.기술하드웨어, 스토리지 & 주변기기",(18487) 경기 화성시 동탄산단10길 61,코스닥,51778841670
A049120,파인디앤씨,"N45203.전자장비와 기기, 부품",(31413) 충남 아산시 음봉면 연암산로 169,코스닥,46647320720
A049180,셀루메드,N35101.헬스케어 장비와 용품,"(08589) 서울시 금천구 디지털로 130, 402호 (가산동,남성프라자)",코스닥,43416079770
A049430,코메론,N25201.가정용 내구재,(49484) 부산시 사하구 장평로 73,코스닥,103599600000
A049470,비트플래닛,N45103.소프트웨어,"(16108) 경기 의왕시 광진말로 54, A동 516호 (초평동,의왕스마트시티퀀텀)",코스닥,177410818486
A049480,오픈베이스,N45103.소프트웨어,"(06771) 서울시 서초구 매헌로 16, 리빙관 4층 (양재동,하이브랜드)",코스닥,75099495370
A049520,유아이엘,"N45203.전자장비와 기기, 부품",(10952) 경기 파주시 광탄면 보광로 869-26,코스닥,100450663460
A049550,잉크테크,"N45202.기술하드웨어, 스토리지 & 주변기기",(15426) 경기 안산시 단원구 능안로 98-12,코스닥,57446391610
A049630,재영솔루텍,N35101.헬스케어 장비와 용품,(21999) 인천시 연수구 갯벌로 118,코스닥,197804544210
A049720,고려신용정보,N20201.상업서비스와 공급품,(06607) 서울시 서초구 서초대로 353,코스닥,153153000000
A049800,우진플라임,N20106.기계,(28913) 충북 보은군 장안면 우진플라임로 100,코스피,39920000000
A049830,승일,N15104.금속과 채광,(31040) 충남 천안시 서북구 직산읍 4산단1길 10,코스닥,54759760160
A049950,미래컴퍼니,N45301.반도체 및 반도체장비,(18630) 경기 화성시 양감면 정문송산로 69-12,코스닥,147258662800
A049960,쎌바이오텍,N35202.제약,(10003) 경기 김포시 월곶면 애기봉로409번길 50,코스닥,115620000000
A050090,비케이홀딩스,"N45203.전자장비와 기기, 부품","(39464) 경북 구미시 산동읍 신당2로 23, 골든프라자 제1동 3층",코스닥,18815282985
A050110,캠시스,N45301.반도체 및 반도체장비,(22013) 인천시 연수구 벤처로100번길 26,코스닥,53005716724
A050120,ES큐브,N25202.레저용 제품,"(06044) 서울시 강남구 강남대로 556, 12층",코스닥,40692258000
A050760,에스폴리텍,N20000.산업재,(27850) 충북 진천군 덕산읍 한삼로 275,코스닥,22721537098
A050860,아세아텍,N20106.기계,(43020) 대구시 달성군 유가읍 비슬로96길 11,코스닥,42975000000
A050890,쏠리드,N45201.통신장비,"(13493) 경기 성남시 분당구 판교역로 220 (삼평동,쏠리드스페이스빌딩)",코스닥,443522698200
A050960,수산아이앤티,N45100.소프트웨어 및 IT서비스,(06367) 서울시 강남구 밤고개로5길 13,코스닥,63459400000
A051160,지어소프트,N45103.소프트웨어,"(03142) 서울시 종로구 종로1길 50, A동 11층",코스닥,107083055600
A051360,토비스,"N45203.전자장비와 기기, 부품",(22011) 인천시 연수구 하모니로226번길 15,코스닥,242470528560
A051370,인터플렉스,"N45203.전자장비와 기기, 부품",(15428) 경기 안산시 단원구 강촌로 149,코스닥,206448127200
A051380,피씨디렉트,N25504.전문소매,"(04366) 서울시 용산구 원효로 138, 8층",코스닥,31600548320
A051390,YW,N25501.판매업체,"(13510) 경기 성남시 분당구 판교로 744, C동 801호",코스닥,44967257280
A051490,나라엠앤디,N20106.기계,(51553) 경남 창원시 성산구 공단로 675,코스닥,58433000000
A051500,CJ프레시웨이,"N25301.호텔, 레스토랑, 레저",(17099) 경기 용인시 기흥구 기곡로 32,코스닥,312222711800
A051600,한전KPS,N20103.건설 및 엔지니어링,(58326) 전남 나주시 문화로 211,코스피,2358000000000
A051630,진양화학,N15101.화학,(44781) 울산시 남구 장생포로 93,코스피,57770000000
A051780,큐로홀딩스,N30200.음식료 및 담배,"(06130) 서울시 강남구 테헤란로13길 31-1, 3층 (역삼동,일리빌딩)",코스닥,25822134195
A051900,LG생활건강,N30301.가정용품,(03184) 서울시 종로구 새문안로 58,코스피,4498922946000
A051910,LG화학,N15101.화학,(07336) 서울시 영등포구 여의대로 128,코스피,28766379772500
